survey_type,site,transect,depth_m,date,time_start,min,latitude,longitude,species,phase,fork_length_cm
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,6.1,2019-08-27,13:34:00,7,12.219518,-68.353608,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,5.8,2019-08-27,13:34:00,8,12.219439,-68.353487,Chromis multilineata,NA,6 to <8
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Karpata,2,4.9,2019-08-27,13:34:00,9,12.219345,-68.353344,Chromis multilineata,NA,3 to <6
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,2,12.214706,-68.337473,Chromis multilineata,NA,8 to <10
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,6 to <8
C. multilineata survey,Tolo,1,14.3,2019-08-27,10:09:00,3,12.214708,-68.337384,Chromis multilineata,NA,8 to <10
